"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_license_str","license_license_str15","license_license_abbrev","license_license_nick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","x3pt_success","x3pt_tried","x3pt_percentage","x2pt_success","x2pt_tried","x2pt_percentage","x1pt_success","x1pt_tried","x1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified","abb"
2137496,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104467,NA,91427,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4386,2660,"Barça","Barça","BAR",20210392,20210392,20210392,"Josep  Puerto Guaita","Josep Puerto","J. Puerto","Puerto","202",FALSE,202,NA,1,"2",8,1068,2,5,40,1,2,50,0,0,0,0,0,0,1,0,1,5,0,0,0,3,0,1,0,0,2,0,"VBC"
2137495,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104467,NA,91431,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4386,2660,"Barça","Barça","BAR",30003991,30003991,21103510,"Omari Kamau Moore ","Omari Moore","O. Moore","Moore","202",FALSE,202,NA,1,"10",9,1333,0,1,0,3,3,100,3,4,75,5,1,6,1,0,4,2,0,0,0,0,2,12,1,1,5,0,"VBC"
2137504,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104467,NA,NA,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4386,2660,"Barça","Barça","BAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"VBC"
2137300,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91405,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30001917,30001917,21101594,"Jonah Kameron Radebaugh ","Jonah Radebaugh","J. Radebaugh","Radebaugh","202",FALSE,202,NA,1,"12",11,977,2,3,66,1,1,100,3,3,100,1,1,2,2,1,2,2,0,0,0,1,2,14,0,0,5,0,"UCM"
2137299,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91410,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30004000,30004000,21103519,"Devontae Calvin Cacok ","Devontae Cacok","D. Cacok","Cacok","202",FALSE,202,NA,1,"0",8,1001,0,0,0,3,6,50,2,2,100,5,3,8,1,2,1,0,0,0,2,3,2,14,0,0,8,0,"UCM"
2137298,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91406,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003919,30003919,21103481,"Michael Kymani Forrest ","Michael Forrest","M. Forrest","Forrest","202",FALSE,202,NA,1,"1",11,1189,3,7,42,1,2,50,0,0,0,3,1,4,6,0,4,0,0,1,0,1,2,12,0,1,10,0,"UCM"
2137297,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91360,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20210707,20210707,20210707,"Rubén  Guerrero Pino","Rubén Guerrero","R. Guerrero","Guerrero","202",FALSE,202,NA,1,"32",2,601,0,0,0,1,2,50,0,0,0,0,3,3,1,0,0,2,0,0,0,1,0,4,0,0,1,0,"MBA"
2137295,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91359,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20210959,20210959,20210959,"José Francisco Ortega Soriano","Chumi Ortega","C. Ortega","Ortega","202",FALSE,202,NA,1,"13",2,919,0,1,0,0,0,0,2,2,100,1,0,1,1,1,1,0,0,0,0,1,2,4,0,0,-26,0,"MBA"
2137294,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91369,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003969,30003969,21103488,"Justin Timothy Mckoy ","Justin Mckoy","J. McKoy","McKoy","202",FALSE,202,NA,1,"22",6,990,0,2,0,1,4,25,4,4,100,0,0,0,1,1,2,0,0,0,0,5,2,-2,0,0,-11,0,"MBA"
2137302,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91827,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003442,30003442,21102995,"Aaron Patrick Ganal Daguro","Aaron Ganal","A. Ganal","Ganal","202",FALSE,202,NA,1,"8",0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-2,0,"MBA"
2137301,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91404,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20212941,20212941,20212941,"Dylan  Howell Ennis","Dylan Ennis","D. Ennis","Ennis","202",FALSE,202,NA,1,"31",14,1423,2,6,33,3,6,50,2,2,100,3,1,4,6,4,1,4,0,1,1,0,1,20,1,1,26,0,"UCM"
2137293,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91362,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20210232,20210232,20210232,"Kyle Matthew Kuric ","Kyle Kuric","K. Kuric","Kuric","202",FALSE,202,NA,1,"24",13,1427,2,4,50,2,7,28,3,3,100,1,1,2,1,1,1,0,1,0,0,1,5,14,1,0,-21,0,"MBA"
2137292,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91363,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30002671,30002671,21102303,"Yves  Pons ","Yves Pons","Y. Pons","Pons","202",FALSE,202,NA,1,"35",0,1410,0,2,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,-20,0,"MBA"
2137312,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,NA,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,"UCM"
2137311,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91397,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20210914,20210914,20210914,"Emanuel-Ion  Cate ","Emanuel Cate","E. Cate","Cate","202",FALSE,202,NA,1,"15",2,1042,0,0,0,1,1,100,0,0,0,3,1,4,3,0,1,0,0,0,0,2,1,7,1,0,22,0,"UCM"
2137304,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91402,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30002036,30002036,21101700,"Howard Powell Sant-roos Olano","Howard Sant-Roos","H. Sant-Roos","Sant-Roos","202",FALSE,202,NA,1,"8",5,891,1,3,33,0,1,0,2,2,100,3,0,3,2,0,1,0,0,0,0,2,1,5,0,0,17,0,"UCM"
2137310,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91399,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20210278,20210278,20210278,"Cheikh Moussa Diagné Ly","Moussa Diagne","M. Diagné","Diagné","202",FALSE,202,NA,1,"21",4,357,0,0,0,2,3,66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,"UCM"
2137303,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91358,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20200243,20200243,20200243,"Ferran  Bassas Navarra","Ferran Bassas","F. Bassas","Bassas","202",FALSE,202,NA,1,"20",4,1071,0,2,0,1,2,50,2,2,100,3,1,4,4,0,3,0,0,0,0,1,3,8,0,1,-8,0,"MBA"
2137291,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91364,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20211643,20211643,20211643,"Artem  Pustovyi ","Artem Pustovyi","A. Pustovyi","Pustovyi","202",FALSE,202,NA,1,"99",3,590,0,0,0,1,3,33,1,4,25,3,0,3,0,0,1,0,1,0,0,1,2,2,1,0,-8,0,"MBA"
2137305,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91403,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30001899,30001899,21101581,"Toni  Nakic ","Toni Nakic","T. Nakic","Nakic","202",FALSE,202,NA,1,"99",12,1168,2,4,50,0,1,0,6,6,100,1,2,3,3,0,0,0,0,0,0,2,4,17,1,0,25,0,"UCM"
2137308,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91400,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20212239,20212239,20212239,"Sander  Raieste ","Sander Raieste","S. Raieste","Raieste","202",FALSE,202,NA,1,"2",17,1369,2,4,50,5,6,83,1,2,50,5,2,7,2,1,1,6,0,0,5,3,1,20,1,0,14,0,"UCM"
2137306,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91907,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30004089,30004089,21103595,"Zachariah Charles Hicks ","Zach Hicks","Z. Hicks","Hicks","202",FALSE,202,NA,1,"24",0,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-3,0,1,-1,0,"UCM"
2137296,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91361,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",20200274,20200274,20200274,"Rafael  Luz Freire","Rafa Luz","R. Luz","Luz","202",FALSE,202,NA,1,"5",2,992,0,0,0,1,3,33,0,0,0,0,1,1,2,0,1,2,0,0,0,1,0,1,1,0,-12,0,"MBA"
2137289,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91367,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30001134,30001134,21100974,"Shannon Eugene Evans II ","Shannon Evans","S. Evans","Evans","202",FALSE,202,NA,1,"0",8,1369,0,3,0,3,9,33,2,2,100,1,0,1,6,2,2,0,0,0,0,0,2,8,1,0,-18,0,"MBA"
2137288,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91366,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003970,30003970,21103489,"Morris Chidera Udeze ","Morris Udeze","M. Udeze","Udeze","202",FALSE,202,NA,1,"00",15,1209,0,0,0,6,8,75,3,6,50,2,1,3,0,0,1,2,0,0,1,2,4,14,0,1,-24,0,"MBA"
2137290,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91368,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003968,30003968,21103487,"Aaron Matthew Best ","Aaron Best","A. Best","Best","202",FALSE,202,NA,1,"3",9,1311,3,6,50,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,2,1,7,0,1,-6,0,"MBA"
2137313,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,NA,FALSE,4385,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"MBA"
2137307,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91407,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30003940,30003940,21103464,"David Michael De Julius ","David DeJulius","D. DeJulius","DeJulius","202",FALSE,202,NA,1,"5",6,1211,2,4,50,0,2,0,0,0,0,2,0,2,5,0,1,0,0,0,0,3,0,5,1,0,21,0,"UCM"
2137309,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104466,NA,91409,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",30000649,30000649,21100567,"Wilhelm Carl-Gustav Falk ","Wilhelm Falk","W. Falk","Falk","202",FALSE,202,NA,1,"13",5,1112,0,1,0,2,4,50,1,1,100,0,2,2,0,1,1,0,0,0,1,3,1,2,0,1,7,0,"UCM"
2137136,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91246,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003403,30003403,21102960,"Joaquín Nazar Rodríguez Olivera","Joaquin Rodriguez","J. Rodríguez","Rodríguez","202",FALSE,202,NA,1,"15",11,1434,1,2,50,3,7,42,2,4,50,3,2,5,7,3,1,2,0,1,0,0,3,20,0,0,22,0,"CAZ"
2137133,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91250,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003936,30003936,21103460,"Joel Manuel Soriano ","Joel Soriano","J. Soriano","Soriano","202",FALSE,202,NA,1,"12",19,1303,0,0,0,7,11,63,5,9,55,2,3,5,2,0,0,0,0,2,2,4,7,19,0,1,9,0,"CAZ"
2137140,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91240,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",20213218,20213218,20213218,"Lucas  Langarita Hernández","Lucas Langarita","L. Langarita","Langarita","202",FALSE,202,NA,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAZ"
2137129,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91447,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30001957,30001957,21101631,"Markus Anthony Howard ","Markus Howard","M. Howard","Howard","202",FALSE,202,NA,1,"0",4,1476,0,6,0,2,2,100,0,0,0,0,1,1,1,2,3,0,0,0,0,2,0,-3,0,0,-16,0,"BKN"
2137132,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91450,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003941,30003941,21103465,"Clement  Frisch ","Clement Frisch","C. Frisch","Frisch","202",FALSE,202,NA,1,"25",0,907,0,3,0,0,2,0,0,0,0,5,2,7,2,0,1,0,0,0,0,4,1,0,0,0,-7,0,"BKN"
2137130,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91446,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003408,30003408,21102965,"Landon Trent Forrest ","Trent Forrest","T. Forrest","Forrest","202",FALSE,202,NA,1,"11",6,1346,0,3,0,3,4,75,0,0,0,1,0,1,5,0,1,0,0,0,0,0,1,8,1,0,-11,0,"BKN"
2137131,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91444,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30001243,30001243,21101045,"Rafael  Villar Cornago","Rafael Villar","R. Villar","Villar","202",FALSE,202,NA,1,"4",2,752,0,0,0,1,2,50,0,0,0,2,0,2,3,1,0,0,0,0,0,2,0,5,0,1,-3,0,"BKN"
2137128,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91448,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003351,30003351,21102911,"Timothe Baptiste Luwawu Kongbo","Timothé Luwawu-Cabarrot","Luwawu-Cabarrot","Luwawu","202",FALSE,202,NA,1,"9",19,1858,3,7,42,4,6,66,2,3,66,5,2,7,2,2,4,8,1,0,0,4,2,18,1,0,-19,0,"BKN"
2137135,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91247,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30001155,30001155,21100988,"Marco  Spissu ","Marco Spissu","M. Spissu","Spissu","202",FALSE,202,NA,1,"0",5,1033,1,2,50,0,1,0,2,2,100,1,0,1,3,0,3,0,0,0,0,3,1,2,0,1,4,0,"CAZ"
2137141,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91453,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30000202,30000202,21100193,"Matteo  Spagnolo ","Matteo Spagnolo","M. Spagnolo","Spagnolo","202",FALSE,202,NA,1,"10",6,995,0,1,0,1,3,33,4,4,100,0,1,1,0,0,1,0,0,0,0,0,3,6,1,1,-13,0,"BKN"
2137127,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91449,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",20212330,20212330,20212330,"Luka  Samanic ","Luka Samanic","L. Samanic","Samanic","202",FALSE,202,NA,1,"99",21,1505,1,4,25,4,6,66,10,11,90,2,2,4,2,3,2,5,1,0,0,1,7,29,1,0,-11,0,"BKN"
2137125,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91452,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003998,30003998,21103517,"Hamidou  Diallo ","Hamidou Diallo","H. Diallo","Diallo","202",FALSE,202,NA,1,"6",22,1420,0,2,0,8,11,72,6,7,85,8,2,10,0,0,4,4,1,0,3,4,6,25,0,1,-4,0,"BKN"
2137124,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91759,FALSE,4398,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30004071,30004071,21103581,"Stefan  Joksimovic ","Stefan Joksimovic","S. Joksimovic","Joksimovic","202",FALSE,202,NA,1,"77",1,429,0,1,0,0,1,0,1,2,50,0,1,1,0,0,1,0,0,0,0,1,1,-2,0,1,-2,0,"BKN"
2137137,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5884,104465,NA,91244,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4398,2672,"Baskonia","Baskonia","BKN",30003995,30003995,21103514,"Erik James Stevenson ","Erik Stevenson","E. Stevenson","Stevenson","202",FALSE,202,NA,1,"3",0,221,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-3,0,0,-5,0,"CAZ"
